,productId,productNumber,status,productUpdateDate,owningOrganisationId,owningOrganisationNumber,owningOrganisationName,productName,productDescription,productCategoryId,productImage,boundary,addresses,score,productPixelURL,category,product_types,nextOccurrence
0,64b4da2de803790cd91e4c25,SY0001801,ACTIVE,Mon Jul 17 2023 11:07:10 GMT+0400 (+04),646c9f49f08cd63e7b30d525,OR0001158,DIVA'S BRAIDING BAR,DIVA'S BRAIDING BARS,"Welcome to The Island First Ultimate Beauty Bar, your one-stop destination for all your hair and beauty needs. Located in the picturesque Baie Sainte Anne, Praslin, we are a niche salon that specializes in wedding hair and make up for the tourists who want to look their best on their special day. Whether you need a simple cut and blow dry, a glamorous updo, or a full makeover, we have the skills and products to make you shine. Our friendly and professional staff will pamper you from head to toe, using only the finest quality ingredients and tools. Book your appointment today and discover why we are the ultimate beauty bar on the island.",GENSERVICE,"https://assets.parrapi.com/images/a0fa4aa0bb99a92d631fcebe9865260f.jpeg?rect=0,0,4032,3024&w=280&h=210&rot=360","-4.3496065,55.76200859999999","[{'address_type': 'PHYSICAL', 'address_line': 'BAIE STE ANNE', 'address_line2': 'BEAUTY BAR', 'islandType': 'Inner', 'island': 'Praslin', 'islandArea': 'Baie St Anne', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=64b4da2de803790cd91e4c25&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,BEAUTYHAIR,
1,64e104f67892fa06e9b978f7,SY0001866,ACTIVE,Wed Aug 30 2023 13:25:03 GMT+0400 (+04),64e103d218cbf41b911b4b47,OR0001446,Perfection by Priah,Perfection by Priah,"I am a makeup artist based on Mahe, Seychelles.
I’m specialised in bridal makeup, and all special occasions. 
I get to make you feel beautiful on your most special day. Seeing you look in the mirror and gasp out of pure happiness is the exact reason why I do this! 
Book your appointment today and you will not be disappointed.",GENSERVICE,"https://assets.parrapi.com/images/cce2d6d9320f5846245e2e5ded38eaaf.jpeg?rect=0,0,2048,1536&w=280&h=210&rot=360","0,0","[{'address_type': 'PHYSICAL', 'address_line': 'Lari Vye Fiy ', 'address_line2': '', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Roche Caiman', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=64e104f67892fa06e9b978f7&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,BEAUTYHAIR,
0,6457cd2daf9d8e101cd0d3b0,SY0001479,ACTIVE,Mon Aug 28 2023 14:01:53 GMT+0400 (+04),6457c1a518cbf41b911b43e9,OR0001124,Fleurs Touch,Fleurs Touch,"Fleurs Touch  offers a wide range of floral arrangements for different occasion. By adding a touch with our special deliveries, we can surprise your loved ones with breathtaking flowers anywhere in Seychelles. 

Fleurs Touch designs and create unique flower arrangements to ensure that every client feels special.

Currently holding a brand which promote local artisans, Fleurs Touch uses local products to promote and maintain the creole culture of Seychelles.",GENSERVICE,"https://assets.parrapi.com/images/6a8a917ac3b86ee77df65abb1e0e6c2f.jpeg?rect=0,0,2048,1536&w=280&h=210&rot=360","-4.656256300000001,55.46515609999999","[{'address_type': 'PHYSICAL', 'address_line': 'La Misere Road', 'address_line2': '', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Plaisance', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=6457cd2daf9d8e101cd0d3b0&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,DELIVERY,
1,64e5f7b4de9aed681800295d,SY0001880,ACTIVE,Mon Aug 28 2023 15:05:39 GMT+0400 (+04),64e5f640f08cd63e7b30dcaa,OR0001463,Rita's Art Gallery,Maison De L'histoire,"Maison De 'Histoire Gallery is an art gallery located at The L’Union Estate in La Digue island, Seychelles at the famous Plantation House. The gallery is owned and run by local artist Rita Morel. The gallery features bright Seychellois landscapes and still life .  Exotic flowers, fruits, animals,  and the people.. Her gallery  features a great way  for a visitor to learn about the culture and history, while also enjoying the  beautiful artwork. A great place to find unique  and beautiful souvenirs that can be taken home.",GENSERVICE,"https://assets.parrapi.com/images/bc64a50940ae51753ab74c41eb58c82d.jpeg?rect=0,0,2048,1536&w=280&h=210&rot=360","-4.3616664412631145,55.82530975341797","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': 'Art Gallery', 'islandType': 'Inner', 'island': 'La Digue', 'islandArea': 'Anse Reunion', 'city': 'La Digue', 'state': 'La Digue', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=64e5f7b4de9aed681800295d&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,DELIVERY,
0,62873182a2123132e1472adf,SY0000886,ACTIVE,Fri Nov 25 2022 14:50:04 GMT+0400 (+04),6287311930424b1999068231,OR0000657,Soul Sisters Events,Soul Sisters Events,"When it comes to event planning, we specialize in creating unique, customized events from start to finish. We are adept at planning any kind of event, from lush outdoor picnics, to fully produced gala dinners. Guests are always impressed by our wonderful service, attention to detail, eye-catching presentations and, of course, delicious food. For us, it’s about creating seamless, perfect events. There’s simply no other way.

We provide complete event planning and logistics, including venue sourcing, rentals, flowers, security, audio/visual, décor/design, graphic design (e.g., stationery, signage, gifts), entertainment and on-site coordination. With our connections throughout the islands, we can organize every detail, saving you time, money and worry.",GENSERVICE,"https://assets.parrapi.com/images/44920204a98233ca72b2bf9d13df757c.jpeg?rect=0,1084,3334,2501&w=280&h=210&rot=360","-4.679574,55.491977","[{'address_type': 'PHYSICAL', 'address_line': 'Mt. Simpson', 'address_line2': '', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Belombre', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=62873182a2123132e1472adf&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,DJ,
0,63746c4a2dc250422cfc5019,SY0001316,ACTIVE,Wed Nov 16 2022 11:08:22 GMT+0400 (+04),607f19a8a9f5d027b22d5b0f,OR0000182,Coco Exchange ,Coco Exchange,"Coco Exchange is a Seychelles-based Currency Exchange (Bureau de Change), located in the heart of Victoria at Kanna Mall (Albert Street).
Offering tourists, expats and locals with a wide range of currency exchange and remittance services.
Known for its good customer service and excellent exchange and remittance rates. A must visit place for your foreign exchange needs.",GENSERVICE,"https://assets.parrapi.com/images/6b84686bf192f031177b1f96b2e80fb2.jpeg?rect=0,248,4627,3470&w=280&h=210&rot=360","-4.621143099999999,55.45219969999999","[{'address_type': 'PHYSICAL', 'address_line': 'Albert Street', 'address_line2': 'Ground floor, Kanna Mall', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Victoria', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=63746c4a2dc250422cfc5019&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,FOREX,
1,64a03ea9ca61de2a338604f2,SY0001710,ACTIVE,Tue Aug 08 2023 09:50:48 GMT+0400 (+04),64a03bfb18cbf41b911b47f8,OR0001312,VIM$ EXCHANGE,VIM$ EXCHANGE,"Vims Money Changer is a reliable and convenient service for exchanging foreign currencies at the Ero Terminal Praslin. Whether you need to buy or sell euros, dollars, pounds, or any other major currency, you can count on Vims to offer you the best rates and fast transactions. Vims Money Changer is open from 8 am to 6 pm, Monday to Saturday, and is located in the Terminal arrival lounge. Visit Vims today and enjoy a hassle-free exchange experience.",GENSERVICE,"https://assets.parrapi.com/images/03f122cafc3b411f982ac3f149f2e098.jpeg?rect=0,0,4032,3024&w=280&h=210&rot=360","-4.3496065,55.76200859999999","[{'address_type': 'PHYSICAL', 'address_line': 'BAIE STE ANNE ERO TERMINAL', 'address_line2': 'MONEY EXCHANGE', 'islandType': 'Inner', 'island': 'Praslin', 'islandArea': 'Baie St Anne', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=64a03ea9ca61de2a338604f2&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,FOREX,
0,61055355e177483cb8fa7e26,SY0000461,ACTIVE,Tue Nov 29 2022 11:21:18 GMT+0400 (+04),610550d67799af5d846a378f,OR0000304,Antik Colony pty. ltd.,Antik Colony local craft souvenir products,"Capture the atmosphere of the tropics!
A most impressive variety of products, all made from absolutely natural materials: these are the products offered by Antik Colony. Each item is the result of an in-depth search for vegetable fibres, berries, flowers and other “pieces of nature” which are all processed using ancient techniques. Lastly, a touch of sophisticated creativity transforms each object into an envoy of the beauty of these islands. Antik Colony, a constant source of new ideas, seeks out and re-elaborates tradition and recovers ancient styles of which all traces had been lost. 
Pareos, bags and accessories decorated with ethnic designs and printed using the batik method, evoke the warm colours of the tropics, just as the perfumed essences and cosmetic lines transmit the fragrance of local flora. The soap bars, the spices or the jams and jellies are also all absolutely genuine and pure, with no added chemicals. They are available in sophisticated packaging that evokes the “Old Seychelles” style.

Departing passengers can buy our products at the STC duty free shop in the departure lounge at the Seychelles International airport.
We can also mail any of our products to most destinations in the world.",GENSERVICE,"https://assets.parrapi.com/images/1e7c5409def150e90ba1e907c6e7b8f8.jpeg?rect=0,0,2880,2160&w=280&h=210&rot=360","-4.6231162,55.4548417","[{'address_type': 'PHYSICAL', 'address_line': 'Independence Avenue', 'address_line2': 'Room 46, Kingsgate travel centre', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Victoria', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=61055355e177483cb8fa7e26&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,GENTOUSER,
1,6457cd2daf9d8e101cd0d3b0,SY0001479,ACTIVE,Mon Aug 28 2023 14:01:53 GMT+0400 (+04),6457c1a518cbf41b911b43e9,OR0001124,Fleurs Touch,Fleurs Touch,"Fleurs Touch  offers a wide range of floral arrangements for different occasion. By adding a touch with our special deliveries, we can surprise your loved ones with breathtaking flowers anywhere in Seychelles. 

Fleurs Touch designs and create unique flower arrangements to ensure that every client feels special.

Currently holding a brand which promote local artisans, Fleurs Touch uses local products to promote and maintain the creole culture of Seychelles.",GENSERVICE,"https://assets.parrapi.com/images/6a8a917ac3b86ee77df65abb1e0e6c2f.jpeg?rect=0,0,2048,1536&w=280&h=210&rot=360","-4.656256300000001,55.46515609999999","[{'address_type': 'PHYSICAL', 'address_line': 'La Misere Road', 'address_line2': '', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Plaisance', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=6457cd2daf9d8e101cd0d3b0&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,GENTOUSER,
2,64e5f7b4de9aed681800295d,SY0001880,ACTIVE,Mon Aug 28 2023 15:05:39 GMT+0400 (+04),64e5f640f08cd63e7b30dcaa,OR0001463,Rita's Art Gallery,Maison De L'histoire,"Maison De 'Histoire Gallery is an art gallery located at The L’Union Estate in La Digue island, Seychelles at the famous Plantation House. The gallery is owned and run by local artist Rita Morel. The gallery features bright Seychellois landscapes and still life .  Exotic flowers, fruits, animals,  and the people.. Her gallery  features a great way  for a visitor to learn about the culture and history, while also enjoying the  beautiful artwork. A great place to find unique  and beautiful souvenirs that can be taken home.",GENSERVICE,"https://assets.parrapi.com/images/bc64a50940ae51753ab74c41eb58c82d.jpeg?rect=0,0,2048,1536&w=280&h=210&rot=360","-4.3616664412631145,55.82530975341797","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': 'Art Gallery', 'islandType': 'Inner', 'island': 'La Digue', 'islandArea': 'Anse Reunion', 'city': 'La Digue', 'state': 'La Digue', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=64e5f7b4de9aed681800295d&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,GENTOUSER,
3,610a841ea89b2e7cf7850324,SY0000470,ACTIVE,Fri Jul 21 2023 13:13:42 GMT+0400 (+04),610550d67799af5d846a378f,OR0000304,Antik Colony pty. ltd.,Seychelles In Your Pocket Map,"Seychelles in your pocket map will indicate to you all the places and sites that you want to visit whilst in Seychelles; museums, art galleries, nature trails, water sports, beaches, shops, restaurants, etc… 

It is an indispensable tool for you to have during your visit to the Seychelles, so that you are very well informed at all times, thus optimising your most precious holiday time!

The Maps provide complete, accurate and recent details of all the most important places and interesting sites on Mahé, Praslin and La Digue and all their satellite islands, as well as in the capital, Victoria.  The Maps are water-proof and when folded up, they neatly fit in an elegant, plasticized, cover, measuring 7.5 x 11 cm, making it most practical to carry about and consult them, as you visit these most exciting islands.

They also have a most useful “Help Card” with all the emergency numbers in Seychelles.
150,000 copies of the Map are produced annually and these are distributed free of charge abroad by various tour operators, travel agencies, diplomatic missions amongst others and locally by hotels, boutiques, car hires, helicopter operators, boat operators and many more.",GENSERVICE,"https://assets.parrapi.com/images/17eab17252d64e38edceee127e3b01e8.jpeg?rect=184,0,2880,2160&w=280&h=210&rot=360","-4.6231384,55.4538957","[{'address_type': 'PHYSICAL', 'address_line': 'Independence Avenue', 'address_line2': 'Room 46, Kingsgate travel centre', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Victoria', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=610a841ea89b2e7cf7850324&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,GENTOUSER,
4,6075deb7cd082a4fdb088626,SY0000205,ACTIVE,Tue Oct 10 2023 15:48:12 GMT+0400 (+04),6075de01a9f5d027b22d597f,OR0000107,Seychelles Wedding Photographer ,Seychelles Wedding Photographer,"Professional photographer, born in Paris (France), based in Seychelles, with 20 years of experience, specialized in engagement, wedding, honeymoon and family portraits. Using the latest professional digital equipment with professional grade lenses, we offer photo and video services during your holidays in Seychelles. 

There are several photo and video packages that are available on the 3 main islands, Mahe, Praslin and La Digue, and if required, we can also work on the outer islands. We also offer ""A la carte"" photo-sessions at affordable prices.

Having lived in Seychelles for the past 20 years, I have excellent knowledge about the weather, locations and tides in Seychelles.",GENSERVICE,"https://assets.parrapi.com/images/f3da091cc792eb41cb49fa50a1269cbe.jpeg?rect=0,0,2048,1536&w=280&h=210&rot=360","-4.3265129,55.7759042","[{'address_type': 'PHYSICAL', 'address_line': 'Anse La Blague', 'address_line2': '', 'islandType': 'Inner', 'island': 'Praslin', 'islandArea': 'Baie St Anne', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=6075deb7cd082a4fdb088626&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,GENTOUSER,
5,649eccf82220fd64a367c1d9,SY0001699,ACTIVE,Fri Aug 11 2023 14:55:42 GMT+0400 (+04),649ecc5518cbf41b911b4794,OR0001298,SOUVENIR DES ILES,SOUVENIR DES ILES,"Souvenir des iles shop is located in the vicinity of Anse kerlan on Praslin. Offering a wide selection of unique items from Seychelles. Whether you’re looking for something special to take home as a memento of your travels, or to find a unique gift for someone else, Souvenir des iles has something for everyone. With our selection of handcrafted items from artisans around seychelles, you’ll be able to find the perfect item to remember your travels. From traditional pieces to modern ones, our items can add a touch of culture to any room. Some of our favorites include hand-painted items, handmade wooden carvings, and vibrant textiles. Each item is made with care and is an excellent way to bring a piece of the local culture to your home. So come by Souvenir des Iles and find the perfect souvenir to bring home.",GENSERVICE,"https://assets.parrapi.com/images/c23764194683d400b3e817c6a3d687d7.jpeg?rect=0,0,4032,3024&w=280&h=210&rot=360","-4.312118120274624,55.68744421005249","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': 'LOCAL SOUVENIR SHOP', 'islandType': 'Inner', 'island': 'Praslin', 'islandArea': 'Grand Anse', 'city': 'Grand Anse', 'state': 'Grand Anse Praslin', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=649eccf82220fd64a367c1d9&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,GENTOUSER,
0,62d8f3f0a3f8f65616c2d231,SY0001089,ACTIVE,Wed Jul 12 2023 09:39:55 GMT+0400 (+04),62d8f2e1db4d49222e64c4ec,OR0000856,Behram's Plaisance Pharmacy,Behram's Plaisance Pharmacy,"Serving Seychelles since 1977 and owned by Seychellois pharmacists who have trained and worked in the UK. We provide medicines, medical devices and pharmaceutical care to walk in patients. We have two pharmacies: one based at Plaisance and another at Orion Mall in Victoria.",GENSERVICE,"https://assets.parrapi.com/images/ee7bd2153186656f969e6e624f4ba40f.jpeg?rect=0,266,2127,1595&w=280&h=210&rot=360","-4.679574,55.491977","[{'address_type': 'PHYSICAL', 'address_line': 'PO BOX 358', 'address_line2': 'DEKK Complex', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Plaisance', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=62d8f3f0a3f8f65616c2d231&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,MEDCENTRE,
1,62d932cff8883a1028bea911,SY0001093,ACTIVE,Wed Jul 12 2023 09:40:35 GMT+0400 (+04),62d8f2e1db4d49222e64c4ec,OR0000856,Behram's Plaisance Pharmacy,Behram's Victoria Pharmacy,"Serving Seychelles since 1977 and owned by Seychellois pharmacists who have trained and worked in the UK. We provide medicines, medical devices and pharmaceutical care to walk in patients. We have two pharmacies: one based at Plaisance and another at Orion Mall in Victoria.",GENSERVICE,"https://assets.parrapi.com/images/5304859a94297e56e8cf6dcaba8f9716.jpeg?rect=0,266,2127,1595&w=280&h=210&rot=360","-4.679574,55.491977","[{'address_type': 'PHYSICAL', 'address_line': 'PO Box 358, Palm Street', 'address_line2': 'Orion Mall', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Victoria', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=62d932cff8883a1028bea911&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,MEDCENTRE,
0,6457cd2daf9d8e101cd0d3b0,SY0001479,ACTIVE,Mon Aug 28 2023 14:01:53 GMT+0400 (+04),6457c1a518cbf41b911b43e9,OR0001124,Fleurs Touch,Fleurs Touch,"Fleurs Touch  offers a wide range of floral arrangements for different occasion. By adding a touch with our special deliveries, we can surprise your loved ones with breathtaking flowers anywhere in Seychelles. 

Fleurs Touch designs and create unique flower arrangements to ensure that every client feels special.

Currently holding a brand which promote local artisans, Fleurs Touch uses local products to promote and maintain the creole culture of Seychelles.",GENSERVICE,"https://assets.parrapi.com/images/6a8a917ac3b86ee77df65abb1e0e6c2f.jpeg?rect=0,0,2048,1536&w=280&h=210&rot=360","-4.656256300000001,55.46515609999999","[{'address_type': 'PHYSICAL', 'address_line': 'La Misere Road', 'address_line2': '', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Plaisance', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=6457cd2daf9d8e101cd0d3b0&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,MUSICALARTISTS,
1,62873182a2123132e1472adf,SY0000886,ACTIVE,Fri Nov 25 2022 14:50:04 GMT+0400 (+04),6287311930424b1999068231,OR0000657,Soul Sisters Events,Soul Sisters Events,"When it comes to event planning, we specialize in creating unique, customized events from start to finish. We are adept at planning any kind of event, from lush outdoor picnics, to fully produced gala dinners. Guests are always impressed by our wonderful service, attention to detail, eye-catching presentations and, of course, delicious food. For us, it’s about creating seamless, perfect events. There’s simply no other way.

We provide complete event planning and logistics, including venue sourcing, rentals, flowers, security, audio/visual, décor/design, graphic design (e.g., stationery, signage, gifts), entertainment and on-site coordination. With our connections throughout the islands, we can organize every detail, saving you time, money and worry.",GENSERVICE,"https://assets.parrapi.com/images/44920204a98233ca72b2bf9d13df757c.jpeg?rect=0,1084,3334,2501&w=280&h=210&rot=360","-4.679574,55.491977","[{'address_type': 'PHYSICAL', 'address_line': 'Mt. Simpson', 'address_line2': '', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Belombre', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=62873182a2123132e1472adf&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,MUSICALARTISTS,
0,62d8f3f0a3f8f65616c2d231,SY0001089,ACTIVE,Wed Jul 12 2023 09:39:55 GMT+0400 (+04),62d8f2e1db4d49222e64c4ec,OR0000856,Behram's Plaisance Pharmacy,Behram's Plaisance Pharmacy,"Serving Seychelles since 1977 and owned by Seychellois pharmacists who have trained and worked in the UK. We provide medicines, medical devices and pharmaceutical care to walk in patients. We have two pharmacies: one based at Plaisance and another at Orion Mall in Victoria.",GENSERVICE,"https://assets.parrapi.com/images/ee7bd2153186656f969e6e624f4ba40f.jpeg?rect=0,266,2127,1595&w=280&h=210&rot=360","-4.679574,55.491977","[{'address_type': 'PHYSICAL', 'address_line': 'PO BOX 358', 'address_line2': 'DEKK Complex', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Plaisance', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=62d8f3f0a3f8f65616c2d231&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,PHARMACY,
1,62d932cff8883a1028bea911,SY0001093,ACTIVE,Wed Jul 12 2023 09:40:35 GMT+0400 (+04),62d8f2e1db4d49222e64c4ec,OR0000856,Behram's Plaisance Pharmacy,Behram's Victoria Pharmacy,"Serving Seychelles since 1977 and owned by Seychellois pharmacists who have trained and worked in the UK. We provide medicines, medical devices and pharmaceutical care to walk in patients. We have two pharmacies: one based at Plaisance and another at Orion Mall in Victoria.",GENSERVICE,"https://assets.parrapi.com/images/5304859a94297e56e8cf6dcaba8f9716.jpeg?rect=0,266,2127,1595&w=280&h=210&rot=360","-4.679574,55.491977","[{'address_type': 'PHYSICAL', 'address_line': 'PO Box 358, Palm Street', 'address_line2': 'Orion Mall', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Victoria', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=62d932cff8883a1028bea911&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,PHARMACY,
0,646c73c5d4db2a696978d8d0,SY0001516,ACTIVE,Wed Sep 20 2023 15:55:28 GMT+0400 (+04),646c717218cbf41b911b449e,OR0001151,AGAPE CREATIVE MEDIA,Agape creative media,"Agape creative media for your wedding video drone photos and videos private functions 
We capture your special memories and turn it in to a beautiful story",GENSERVICE,"https://assets.parrapi.com/images/e146be8d3b5f072cf5cec3eb785f6c1c.jpeg?rect=499,0,3003,2252&w=280&h=210&rot=360","-4.3496065,55.76200859999999","[{'address_type': 'PHYSICAL', 'address_line': 'BAIE STE ANNE', 'address_line2': 'VIDEOGRAPHER', 'islandType': 'Inner', 'island': 'Praslin', 'islandArea': 'Baie St Anne', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=646c73c5d4db2a696978d8d0&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,PHOTOGRAPHERS,
1,63d1896dd235aa774da7b275,SY0001374,ACTIVE,Thu Feb 02 2023 10:02:49 GMT+0400 (+04),63d18876983af171317e2902,OR0001079,Eye-View Seychelles ,Eye-View Seychelles,"Eye-View Seychelles strives to seize the true essence of each and every one of your meaningful occasions, by creating authentic videos and capturing heartfelt photographs, with diligence and excellence. 

Our packages on offer are as follows: 

1. The Bronze package

This package includes only Videography. 

2. The Silver package

This package includes Photography and Videography.

3. The Gold package

This package includes the following:

• Behind The Scenes (Specific Moments Before The Special Day - Upon Client's Requests). This includes both Photography and Videography.

• Photography and Videography on your special day. 

• Complimentary Locally-made Gifts/Souvenirs. 

Our goal is to help our clients see the best of Seychelles, by offering services that goes beyond the price tag.",GENSERVICE,"https://assets.parrapi.com/images/d55118e82d22352907944ace7ea33739.jpeg?rect=2,0,3109,2332&w=280&h=210&rot=360","-4.679574,55.491977","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': '', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Anse Royale', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=63d1896dd235aa774da7b275&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,PHOTOGRAPHERS,
2,6486c4d87f98fd1b0acdd8c4,SY0001570,ACTIVE,Mon Sep 25 2023 15:28:49 GMT+0400 (+04),646c7bc571381b5dfe2f8c0e,OR0001153,GENE PHOTOGRAPHY ,GENE PHOTOGRAPHY SEYCHELLES,"Meet Mr. Gene Jeannevol, a young and dynamic professional who wears many hats - he is a photographer, graphic designer, and provides printing services. Based in Praslin, Seychelles, Gene has carved a niche for himself with his exceptional skills and creative vision.

His expertise lies in capturing the essence of the moment, especially at weddings, and transforming them into timeless memories. His graphic design skills are equally impressive, whether it's designing a logo, crafting a flyer, or creating a poster, Gene's work stands out for its quality and creativity.

You can find Gene at Lone Apartment, Room 2, Cap Samy, Baie Ste Anne. He is just a call or click away to cater to your needs for any event in Seychelles. With Gene Jeannevol, rest assured that your special moments will be captured beautifully and your design needs will be met with professionalism and a touch of creativity.",GENSERVICE,"https://assets.parrapi.com/images/b95476f167a145f63b3c4c3c30710082.jpeg?rect=298,0,4767,3575&w=280&h=210&rot=360","-4.3496065,55.76200859999999","[{'address_type': 'PHYSICAL', 'address_line': 'BAIE STE ANNE', 'address_line2': 'PHOTOGRAPHER', 'islandType': 'Inner', 'island': 'Praslin', 'islandArea': 'Baie St Anne', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=6486c4d87f98fd1b0acdd8c4&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,GENSERVICE,PHOTOGRAPHERS,
